booking_id,customer_name,hotel_name,country,room_type,price,rating,booking_date,status
23158,Maureen Hernandez,Royal Beach Resort,Australia,Standard,405.93,4.8,2025-05-23,Pending
11261,David Cabrera,Royal Beach Resort,United States,Deluxe,206.76,4.8,2025-05-01,Pending
27999,Dominique Rodriguez,Blue Lagoon Hotel,Sri Lanka,Deluxe,372.39,3.9,2025-07-28,Confirmed
24392,Shaun Frank,Sunrise Resort,Germany,Standard,356.59,2.3,2026-04-14,Cancelled
24885,Denise Smith,Blue Lagoon Hotel,Australia,Standard,455.73,4.7,2025-08-09,Confirmed
10311,Justin Davis,Blue Lagoon Hotel,Australia,Standard,499.17,3.4,2026-02-02,Cancelled
11717,Heather Patterson,Green Valley Resort,Australia,Deluxe,344.34,4.8,2024-12-21,Confirmed
21501,Tanya Warren,Blue Lagoon Hotel,India,Deluxe,331.15,1.9,2025-04-28,Cancelled
16010,Bryan Gutierrez,Mountain View Hotel,Germany,Standard,156.19,3.6,2024-07-14,Pending
12053,Jill Butler,Sunrise Resort,Australia,Deluxe,156.59,3.0,2024-10-12,Confirmed
26979,Nicholas Hicks,City Garden Hotel,UNITED STATES,Suite,190.94,3.2,2025-12-19,Pending
14669,Tonya Walker,Ocean View Hotel,United States,Executive,146.55,4.4,2025-04-02,Pending
14299,Cathy Watson,Sunrise Resort,United States,Executive,330.02,2.0,2026-03-29,Completed
16647,Melody Gonzalez,Sunrise Resort,Sri Lanka,Standard,404.34,3.0,2024-02-06,Completed
13784,Jessica Brown,Green Valley Resort,Singapore,Standard,281.44,3.0,2025-01-11,Cancelled
11009,Priscilla Curry,Grand Palace Hotel,Sri Lanka,Suite,262.59,3.0,2025-04-10,Completed
17348,Andrew Reeves,Grand Palace Hotel,India,Executive,132.19,4.4,2025-10-17,Cancelled
29387,Joy Decker,Grand Palace Hotel,United States,Suite,165.77,4.0,2026-05-09,Confirmed
20378,Ricky Higgins,Green Valley Resort,Singapore,Suite,147.36,4.5,2026-04-23,Confirmed
17410,Danielle Kim,Blue Lagoon Hotel,Canada,Standard,66.91,1.3,2025-10-11,Cancelled
21816,Richard Molina,Green Valley Resort,India,Deluxe,151.02,4.4,2024-04-16,Confirmed
27735,Kimberly Rogers,City Garden Hotel,India,Suite,305.86,2.5,2024-07-31,Completed
18384,Christine Sanchez,Ocean View Hotel,Canada,Executive,348.14,3.9,2025-03-28,Cancelled
19879,,Royal Beach Resort,United Kingdom,Suite,455.27,2.9,2024-10-08,Confirmed
23160,Sylvia Adams,Mountain View Hotel,Germany,Suite,498.82,1.2,2026-05-27,Completed
12774,Susan Gonzalez,Blue Lagoon Hotel,India,Deluxe,173.72,4.5,2025-04-15,Pending
23027,Nancy Maynard,Royal Beach Resort,India,Family,77.19,1.4,2026-06-11,Confirmed
14060,Antonio Jensen,Ocean View Hotel,India,Standard,308.92,4.5,2024-03-04,Confirmed
22949,Kelli Quinn,Mountain View Hotel,United States,Executive,85.35,3.3,2025-11-24,Confirmed
18722,Christopher Thompson,Mountain View Hotel,India,Executive,299.25,3.4,2024-04-12,Confirmed
10091,Kathleen Nguyen,Royal Beach Resort,Singapore,Suite,176.6,3.7,2025-04-02,Pending
11988,Sarah Jackson,Green Valley Resort,Sri Lanka,Deluxe,480.4,4.4,2024-01-23,Confirmed
27311,Stephanie Jacobs,Green Valley Resort,United Kingdom,Family,74.28,3.4,2024-06-22,Cancelled
28056,Stephen Williams,Green Valley Resort,Germany,Deluxe,158.09,3.5,2025-11-13,Pending
28016,Brandon Sosa,Ocean View Hotel,United Kingdom,Standard,373.98,3.6,2024-06-16,Confirmed
17280,Joshua Lloyd,City Garden Hotel,India,Family,153.05,3.2,2025-01-21,Confirmed
23163,John Perez,Blue Lagoon Hotel,Sri Lanka,Standard,254.87,4.1,2025-08-08,Cancelled
12673,Michael Green,Mountain View Hotel,Australia,Deluxe,119.65,2.8,2025-11-16,Confirmed
20310,Michelle Baker,Sunrise Resort,Canada,Deluxe,470.83,2.7,2024-01-26,Confirmed
21130,Kristin Mann,Mountain View Hotel,AUSTRALIA,Family,355.54,4.6,2025-01-22,Confirmed
19081,Brandy Brown,Royal Beach Resort,Singapore,Family,108.1,2.5,2025-10-12,Pending
19176,Danielle Hunt,Grand Palace Hotel,SINGAPORE,Family,380.25,4.9,2025-08-04,Confirmed
25125,Christopher Hudson,Ocean View Hotel,Australia,Suite,115.08,4.6,17-Nov-2024,Pending
17193,Christopher Ryan,Royal Beach Resort,India,Suite,91.59,4.4,2025-08-22,Cancelled
19518,Nicholas Hurley,Grand Palace Hotel,Singapore,Executive,332.83,1.8,2025-08-14,Completed
28971,Ashlee Gillespie,Ocean View Hotel,Canada,Deluxe,148.31,1.2,2026-03-20,Pending
15044,Jason Wolf,Blue Lagoon Hotel,India,Suite,466.11,2.6,2025-06-22,Pending
12926,Katherine Carter,Royal Beach Resort,United Kingdom,Family,72.02,4.0,2026-01-26,Pending
10250,Tom Gonzales,Blue Lagoon Hotel,India,Executive,359.17,3.1,2025-11-30,Pending
18186,Brent Patterson,Grand Palace Hotel,United States,Executive,252.9,4.5,2026-04-22,Completed
21407,Aaron Ross,Mountain View Hotel,Singapore,Suite,388.18,3.0,2024-04-04,Cancelled
15885,Gabriella Arroyo,Blue Lagoon Hotel,Canada,Family,114.91,1.6,2025-11-27,Confirmed
12342,Loretta Sullivan,City Garden Hotel,Singapore,Suite,296.27,4.8,2025-01-08,Confirmed
27924,Christina Anderson,Sunrise Resort,United States,Family,93.05,2.3,2026-02-19,Completed
21745,Michelle Shepherd,Sunrise Resort,India,Executive,69.15,2.9,2024-02-28,Pending
27731,Shannon Ballard,Sunrise Resort,Sri Lanka,Standard,80.35,2.1,2026-03-01,Completed
16590,Vincent Mcbride,Mountain View Hotel,Sri Lanka,Suite,312.12,4.2,2024-02-01,Pending
23781,Laura Thomas,Ocean View Hotel,Canada,Standard,267.87,3.3,2025-06-06,Pending
26073,Mary Foster,Green Valley Resort,Singapore,Standard,423.45,2.4,2026-08-27,Completed
10628,James Young,Mountain View Hotel,United States,Family,212.3,3.2,2026-06-24,Confirmed
26688,Danielle Wade,Grand Palace Hotel,Sri Lanka,Executive,248.84,3.9,2024-06-15,Pending
23140,Adam Gray,City Garden Hotel,Singapore,Suite,168.74,3.2,2024-12-19,Confirmed
23273,Lisa Rojas,City Garden Hotel,United States,Standard,77.61,2.9,2024-05-27,Confirmed
22437,Shannon Rodriguez,City Garden Hotel,Singapore,Standard,275.39,1.2,2026-01-26,Pending
17546,Tracy Holder,City Garden Hotel,Germany,Standard,413.73,1.2,2025-06-16,Confirmed
26412,Frederick Frank,Mountain View Hotel,United Kingdom,Executive,164.73,3.3,2025-09-27,Pending
14766,Eric Rios,Grand Palace Hotel,United Kingdom,Executive,113.58,1.8,2024-01-30,Completed
19794,Terry Nguyen,Blue Lagoon Hotel,United Kingdom,Family,247.89,4.6,2026-07-12,Cancelled
13673,Brenda Reyes,Mountain View Hotel,Canada,Suite,404.77,2.9,2025-04-14,Pending
28702,Kathy Bell DDS,Ocean View Hotel,Singapore,Family,389.95,2.1,2025-06-05,Confirmed
10129,Debbie Young,Ocean View Hotel,United Kingdom,Executive,246.22,3.9,2024-10-14,Completed
28209,William Barnes,Royal Beach Resort,Australia,Standard,335.7,4.3,2026-02-17,Pending
26980,Nancy Dean,Mountain View Hotel,United Kingdom,Deluxe,144.97,2.2,2026-05-08,Completed
28963,Michael Anderson,Green Valley Resort,Canada,Standard,430.87,3.2,2025-03-23,Confirmed
14183,Tiffany Molina DDS,Grand Palace Hotel,Canada,Suite,377.52,3.8,2024-03-15,Confirmed
17300,Andrew Molina,Royal Beach Resort,India,Family,214.41,3.5,2025-05-30,Pending
23783,Nancy Combs,Royal Beach Resort,United Kingdom,Family,401.08,1.2,2026-06-15,Cancelled
22428,Harold Smith,Grand Palace Hotel,India,Standard,479.7,3.2,2025-04-12,Cancelled
16996,Brandon Kennedy,City Garden Hotel,United Kingdom,Family,149.7,1.0,2026-03-05,Pending
29847,Robert Patterson,Sunrise Resort, United States,Deluxe,131.98,2.4,2025-07-06,Cancelled
12399,Cynthia Warner,City Garden Hotel,Germany,Deluxe,102.72,1.2,2026-03-06,Cancelled
16306,Jose Hudson,Green Valley Resort,Canada,Suite,285.65,2.4,2026-03-09,Confirmed
28870,Christopher Guzman,Grand Palace Hotel,India,Executive,329.1,3.2,2025-08-20,Completed
26684,John Myers,Grand Palace Hotel,Germany,Family,321.82,2.8,2024-03-08,Confirmed
25916,Lindsay Robbins,Green Valley Resort,Germany,Standard,263.65,4.5,2024-11-02,Pending
27239,Randy Kerr,Sunrise Resort,Australia,Standard,303.06,1.4,2026-06-25,Confirmed
22393,Mr. Shawn Sampson DDS,City Garden Hotel,Australia,Standard,324.08,1.4,2025-03-10,Completed
22748,Gregg Jones,Blue Lagoon Hotel,India,Suite,238.88,1.3,2024-03-28,Cancelled
11187,Lindsey Smith,Mountain View Hotel,Sri Lanka,Standard,101.11,3.7,2025-02-03,Confirmed
10271,Jessica Jones,Royal Beach Resort,Germany,Deluxe,350.35,4.5,2024-08-13,Completed
25473,Garrett Bradley,Blue Lagoon Hotel,United Kingdom,Standard,470.36,2.7,2024-01-24,Completed
20704,Steven Rodriguez,Grand Palace Hotel,United Kingdom,Executive,383.94,4.4,2025-08-05,Cancelled
13355,Timothy Weber,Royal Beach Resort,United Kingdom,Standard,268.72,1.8,2024-05-06,Confirmed
20170,Cynthia Bush,Blue Lagoon Hotel,United States,Suite,366.63,3.3,2025-11-03,Pending
15315,Stuart Hicks,Blue Lagoon Hotel,Sri Lanka,Standard,117.03,2.6,2025-05-17,Cancelled
19221,Lauren Smith,Sunrise Resort,United States,Deluxe,238.94,3.6,2025-05-26,Completed
14248,Alexis Landry,Grand Palace Hotel,Canada,Suite,119.46,1.9,2024-03-20,Completed
29864,Taylor Cooper,City Garden Hotel,Sri Lanka,Executive,81.48,3.0,2025-01-07,Pending
25571,Mr. Terry Little,Sunrise Resort,United States,Standard,145.9,2.8,2026-05-18,Cancelled
21274,Edward Bates,Grand Palace Hotel,Canada,Suite,324.38,3.3,2024-12-17,Confirmed
25720,Mark Jones,Ocean View Hotel,United Kingdom,Suite,177.62,2.4,2025-11-13,Cancelled
19108,Brian Lopez,Green Valley Resort,India,Deluxe,98.12,1.6,2024-03-31,Confirmed
19498,Victoria Logan,City Garden Hotel,Germany,Executive,164.41,4.1,2025-08-05,Cancelled
11097,Adam Rodriguez,Ocean View Hotel,Australia ,Executive,149.48,4.7,2024-08-14,Cancelled
21242,Austin Ballard,Ocean View Hotel,Sri Lanka,Family,213.56,1.1,2026-05-16,Cancelled
24966,Jason Hubbard,Mountain View Hotel,Australia,Standard,229.52,3.9,2024-11-15,Pending
16654,Sharon Hays,Mountain View Hotel,Sri Lanka,Family,342.57,2.7,2024-12-27,Confirmed
21160,Joanna Wilson,Mountain View Hotel,United States,Deluxe,54.02,1.2,2025-06-12,Pending
11274,Chelsea Lang,Blue Lagoon Hotel,United Kingdom,Executive,455.39,2.2,2025-03-25,Cancelled
15699,Hunter Curry,Green Valley Resort,Singapore,Deluxe,363.49,4.6,2026-06-09,Cancelled
25138,Aaron Munoz,Sunrise Resort,Singapore,Deluxe,414.53,3.2,2024-04-18,Pending
26191,Jennifer Baker,Grand Palace Hotel,India,Deluxe,83.33,3.5,2024-06-03,Confirmed
18729,Alyssa Smith,Mountain View Hotel,India,Executive,261.94,2.2,2025-12-17,Completed
20989,Richard Parker,Ocean View Hotel,Canada,Family,303.66,2.8,2026-08-12,Pending
16798,Micheal Hernandez,Blue Lagoon Hotel,Germany,Executive,74.3,1.3,2025-02-17,Confirmed
19591,Ronnie Coleman,Sunrise Resort,Australia,Standard,399.97,3.0,2025-08-06,Confirmed
16616,Heidi Bailey,Blue Lagoon Hotel,India,Standard,228.65,4.1,2024-09-30,Confirmed
13359,Charles Ayala,Green Valley Resort,United Kingdom,Executive,71.82,1.4,2026-07-02,Completed
17756,Jennifer Galloway,City Garden Hotel,Australia,Executive,464.62,1.0,2024-07-13,Pending
10184,Lisa Foster,Sunrise Resort,India,Executive,150.95,1.8,2024-12-08,Confirmed
26316,,Royal Beach Resort,India,Deluxe,460.16,3.9,2024-08-25,Pending
22655,Tiffany Dudley,Blue Lagoon Hotel,Germany,Family,258.85,4.5,2025-09-13,Cancelled
27131,Catherine Baker,Royal Beach Resort,Germany,Standard,235.19,2.5,2026-06-26,Completed
19115,Christopher Edwards,City Garden Hotel,Sri Lanka,Standard,107.6,3.3,2026-02-03,Confirmed
27158,Dawn Joseph,Green Valley Resort,Germany,Family,70.11,3.7,2026-06-12,Pending
14006,Thomas Fitzpatrick,Royal Beach Resort,Australia,Suite,487.3,3.4,2025-10-25,Confirmed
25236,Rhonda Barry,Sunrise Resort,Singapore,Suite,86.96,2.3,2025-04-09,Confirmed
16514,Loretta Murray,Sunrise Resort,Singapore,Deluxe,266.41,2.8,2024-07-21,Cancelled
14568,Mrs. Lori Peterson PhD,City Garden Hotel,Germany,Executive,374.31,2.2,2024-12-28,Pending
23256,Kim Aguilar,Sunrise Resort,Australia,Standard,317.08,1.6,2024-11-05,Confirmed
16604,Patricia Mcconnell,Mountain View Hotel,India,Deluxe,428.03,2.6,2024-01-07,Confirmed
20687,Ryan Ward,Royal Beach Resort,Singapore,Deluxe,344.68,3.9,2026-04-17,Cancelled
20849,Amanda Lopez,Royal Beach Resort,Canada,Suite,460.45,2.8,2026-05-23,Pending
28535,Kristi Kim,City Garden Hotel,Sri Lanka,Standard,196.18,1.8,2024-07-03,Cancelled
27618,David Smith,City Garden Hotel,India,Family,255.2,1.4,2024-04-13,Pending
11962,,Royal Beach Resort,Sri Lanka,Standard,309.81,2.9,2025-11-28,Pending
14993,Nathan Lawson,Mountain View Hotel,Sri Lanka,Suite,83.83,4.8,2025-06-13,Confirmed
14892,Martin Thompson,City Garden Hotel,United States,Standard,302.08,3.0,2024-10-07,Confirmed
24331,Jacob Hernandez,Green Valley Resort,Canada,Executive,359.58,2.3,2024-06-07,Pending
24008,Jamie Klein,Mountain View Hotel, Singapore,Executive,108.37,1.0,2024-12-17,Completed
18040,Russell Acevedo,Mountain View Hotel,United States,Standard,442.32,2.1,2025-04-09,Completed
15870,Elijah Hogan,Blue Lagoon Hotel,Sri Lanka,Standard,374.2,2.1,2024-02-09,Completed
19571,Jason Fuentes,Blue Lagoon Hotel,United States,Suite,205.79,3.2,2025-04-13,Confirmed
24588,Cassie Livingston,City Garden Hotel,Sri Lanka,Deluxe,285.94,1.4,2025-01-12,Pending
15306,Matthew David,Grand Palace Hotel,Canada,Family,326.21,1.1,2026-05-25,Cancelled
16227,Amber King,Royal Beach Resort,Canada,Standard,380.97,4.6,2025-05-15,Pending
29569,Dylan Roberts,Ocean View Hotel,United States,Suite,78.38,2.4,20-09-2024,Completed
20940,Jessica Olson,City Garden Hotel,United Kingdom,Standard,286.95,3.0,2024-06-01,Pending
27141,Scott Mathis,Ocean View Hotel,united kingdom,Executive,431.06,1.8,2025-01-13,Cancelled
11252,Donna Hunter,Royal Beach Resort,Sri Lanka,Standard,107.5,4.9,2026-08-16,Pending
13177,Susan Harrington,Blue Lagoon Hotel,Canada,Executive,283.76,1.9,2025-03-13,Pending
23265,Stephen Wright,Grand Palace Hotel,Sri Lanka,Executive,339.63,2.6,2025-10-09,Pending
13360,Lori Peterson,Royal Beach Resort,Germany,Executive,120.25,1.3,2024-03-29,Completed
26905,Kenneth Hicks,Ocean View Hotel,Australia,Deluxe,67.37,2.5,2026-01-28,Cancelled
26246,Joshua Brown,Ocean View Hotel,Sri Lanka,Deluxe,134.62,3.5,2024-05-19,Confirmed
23581,Samuel Hudson,Mountain View Hotel,Canada,Suite,498.76,3.0,2026-04-03,Pending
29742,Dean Phillips,Mountain View Hotel,India,Deluxe,160.43,4.9,2024-11-10,Pending
28888,Sarah Hopkins,Royal Beach Resort,Australia,Suite,368.39,1.3,2024-08-17,Confirmed
25659,Joseph Nelson,Sunrise Resort,Australia,Standard,249.5,2.6,2025-10-03,Confirmed
16321,Kristen Hawkins,Grand Palace Hotel,Australia,Standard,423.79,4.1,2026-01-31,Cancelled
21482,Kurt Mcbride,City Garden Hotel,Canada,Deluxe,399.95,2.2,2025-05-11,Confirmed
29833,Sarah Bentley,Green Valley Resort,Australia,Suite,297.84,4.8,2025-08-05,Completed
25940,Hailey Castillo,Mountain View Hotel,United States,Executive,304.66,2.4,2026-04-07,Pending
17412,Colin Wells,Royal Beach Resort,Australia,Executive,449.71,3.1,2025-06-12,Pending
17539,Sarah Ramirez,Royal Beach Resort,Sri Lanka,Standard,110.38,3.2,2024-05-07,Completed
22581,Philip Kelly,Ocean View Hotel,Germany,Executive,260.58,4.1,2025-07-12,Confirmed
29210,Jeffrey Robertson,Mountain View Hotel,India,Deluxe,283.62,3.3,2024-05-05,Cancelled
27713,Crystal Waller,Ocean View Hotel,Sri Lanka,Standard,391.1,4.6,2025-11-04,Cancelled
22226,Nathaniel Ramirez,Ocean View Hotel,Australia,Deluxe,306.7,4.3,2025-10-02,Cancelled
11052,Mark Brown,Grand Palace Hotel,United States,Standard,364.41,4.0,2025-12-11,Cancelled
22262,Tracy Russo,Ocean View Hotel,Singapore,Family,471.82,3.1,2026-03-21,Confirmed
24520,Kimberly Burns,Ocean View Hotel,Singapore,Standard,287.39,1.2,2026-03-15,Confirmed
21411,Micheal Gregory,City Garden Hotel,Singapore,Suite,286.11,1.2,2024-09-12,Cancelled
19222,Gregory Tate,City Garden Hotel,Sri Lanka,Family,420.05,4.7,2026-03-21,Pending
18465,Jeffrey Mullen,City Garden Hotel,Canada,Standard,282.44,4.8,2025-07-03,Confirmed
20235,Mark Powell,Royal Beach Resort,Singapore,Deluxe,269.84,1.6,2024-04-05,Completed
14764,Kenneth Vincent,City Garden Hotel,Canada,Executive,72.84,2.1,2024-01-31,Confirmed
19063,Joshua Manning,City Garden Hotel,Canada,Executive,452.23,4.4,2025-09-21,Confirmed
11875,Charlene Ritter,Blue Lagoon Hotel,United Kingdom,Family,257.56,3.1,2024-09-06,Cancelled
26534,Lisa Hardy,Sunrise Resort,Sri Lanka,Family,423.03,1.4,2025-07-28,Cancelled
19279,Jose Fowler,City Garden Hotel,Germany,Family,240.84,1.3,2026-08-24,Completed
19666,Sean Erickson,City Garden Hotel,Singapore,Executive,172.59,4.3,2025-05-14,Cancelled
17283,Kyle Olson,Ocean View Hotel,Australia,Standard,340.79,2.5,2024-10-28,Cancelled
21413,Elijah Robinson,Blue Lagoon Hotel,India,Executive,93.93,1.4,2026-07-10,Confirmed
19009,Tony Moore,Royal Beach Resort,Sri Lanka,Deluxe,484.05,4.5,2025-09-05,Cancelled
17000,Dawn Jones,Blue Lagoon Hotel,India,Executive,230.78,1.7,2025-11-14,Completed
20379,Ms. Taylor Huffman DDS,Ocean View Hotel,Singapore,Family,389.93,2.4,2025-12-16,Confirmed
23683,Emma Horton,City Garden Hotel,Australia,Suite,74.88,4.8,2024-02-23,Confirmed
14323,Crystal Martin,Mountain View Hotel,India,Executive,426.91,3.3,2026-06-20,Pending
29581,Susan Richards,Sunrise Resort,Canada,Standard,312.22,2.7,2025-03-27,Cancelled
19449,Caitlyn Meadows,Green Valley Resort,United Kingdom,Deluxe,301.39,4.5,2024-10-21,Pending
15832,Andrew Robinson,Mountain View Hotel,Sri Lanka,Family,335.28,4.6,2025-10-12,Confirmed
28337,Jennifer Dunn,Sunrise Resort,India,Deluxe,327.84,1.5,2024-04-26,Confirmed
26722,Debra Brandt,Blue Lagoon Hotel,Sri Lanka,Executive,67.35,4.1,2026-06-02,Cancelled
10192,Sherri Ramirez,Blue Lagoon Hotel,Singapore,Executive,281.97,10,2024-09-19,Completed
18685,Andrew Armstrong,Royal Beach Resort,United Kingdom,Standard,288.89,1.4,2025-12-27,Confirmed
18101,Susan Brooks,Sunrise Resort,Germany ,Deluxe,180.2,1.5,2024-11-02,Cancelled
22902,Jesse Key MD,Green Valley Resort,Australia,Suite,478.56,4.5,21/06/2024,Completed
23234,Russell Kelley,Royal Beach Resort,Australia,Deluxe,321.31,4.9,2026-04-08,Pending
22630,Maria Carter,Grand Palace Hotel,Singapore,Family,51.11,2.0,2024-07-21,Confirmed
14486,Timothy Townsend,City Garden Hotel,Germany,Deluxe,489.18,3.6,2026-04-19,Completed
19784,Richard King,Green Valley Resort,India,Suite,280.25,1.3,2025-04-11,Completed
21671,Donna Sherman,Green Valley Resort,Canada,Family,377.92,4.6,2025-05-29,Cancelled
18616,Christopher Murray,Grand Palace Hotel,United Kingdom,Executive,249.44,2.9,2024-10-20,Confirmed
13925,Kelly Taylor,City Garden Hotel,Canada,Executive,112.02,2.6,2026-03-05,Confirmed
19941,Brandon Ward,Grand Palace Hotel,United States,Family,174.55,4.5,2026-05-27,Confirmed
29791,Michelle Riley,Sunrise Resort,United States,Deluxe,241.67,4.6,2025-10-11,Confirmed
29004,Samantha Taylor,Green Valley Resort,India,Family,183.82,1.8,2026-05-05,Confirmed
26672,Matthew Pham,Grand Palace Hotel,Australia,Standard,361.96,4.9,2026-08-17,Confirmed
26142,Rebecca Anderson,Ocean View Hotel,Canada,Suite,86.08,3.7,2024-06-21,Cancelled
27829,Kendra Stewart,Sunrise Resort,Sri Lanka,Family,389.05,4.8,2026-05-08,Pending
25199,Jeffrey Conner DDS,Blue Lagoon Hotel,Germany,Executive,185.24,3.4,2025-09-18,Confirmed
17851,Scott Williams,Sunrise Resort,Australia,Standard,343.06,1.8,2025-03-28,Confirmed
20855,Miguel Webb,Blue Lagoon Hotel,United Kingdom,Executive,65.61,2.1,2025-03-07,Pending
22427,Casey Hunt,Blue Lagoon Hotel,united states,Standard,87.61,2.1,2024-04-19,Completed
28297,Amy Davis,Blue Lagoon Hotel,Germany,Family,430.06,4.4,2025-09-20,Cancelled
26062,Sandra Brown,City Garden Hotel,United Kingdom,Executive,342.86,2.1,2025-05-21,Cancelled
13114,Zachary Wright,Sunrise Resort,United Kingdom,Executive,222.97,2.0,2025-10-14,Completed
13304,Jack Owen,Ocean View Hotel,Canada,Suite,270.88,3.3,2024-09-21,Completed
24443,William Thornton,Green Valley Resort,Germany,Deluxe,90.29,1.6,2026-07-16,Confirmed
19537,Andrea Curry,City Garden Hotel,Singapore,Executive,307.46,3.3,2025-07-19,Completed
23580,Tamara Murillo,Green Valley Resort,Sri Lanka,Executive,137.69,2.1,2025-10-17,Pending
25550,Eric Juarez,Mountain View Hotel,United Kingdom,Standard,221.73,1.5,2025-04-18,Confirmed
11691,Aaron Anderson,Grand Palace Hotel,United States,Suite,128.03,4.3,2024-04-29,Cancelled
26265,Kyle Parker,Royal Beach Resort,United Kingdom,Executive,450.35,3.8,2026-07-04,Confirmed
21144,Ricky Greer,Mountain View Hotel,United Kingdom,Deluxe,114.55,1.8,2024-02-16,Completed
15049,Michelle Smith,Green Valley Resort,Sri Lanka,Deluxe,135.16,4.7,2025-01-30,Pending
26299,Christina Taylor,Green Valley Resort,India,Deluxe,498.71,2.2,2024-02-20,Pending
17118,Donna Ortiz,City Garden Hotel,Singapore,Standard,111.56,5.0,2024-07-03,Confirmed
13309,Michael Carroll,Ocean View Hotel,Sri Lanka,Family,122.97,2.7,2025-06-09,Cancelled
11505,Lawrence Jefferson,Ocean View Hotel,Canada,Deluxe,492.41,4.0,2025-10-06,Completed
24476,Briana Stephens,Mountain View Hotel,Australia,Deluxe,496.15,3.3,2024-03-20,Completed
11807,Monique Cook DDS,City Garden Hotel,United States,Suite,227.42,1.5,2025-11-04,Pending
13872,Joann Andersen,Green Valley Resort,Germany,Suite,444.2,4.8,2025-05-09,Cancelled
19481,Carrie Lane,Grand Palace Hotel,Singapore,Family,281.37,3.0,2025-12-20,Confirmed
13792,Christopher Nash DVM,Green Valley Resort,Sri Lanka,Standard,102.19,3.0,2025-05-24,Cancelled
29077,Amy Bruce,Royal Beach Resort,Sri Lanka,Standard,264.5,4.8,2025-04-19,Completed
24155,Jasmine Edwards MD,Green Valley Resort,Australia,Standard,233.69,1.6,2026-04-14,Confirmed
12787,Katie Owens,Blue Lagoon Hotel,United Kingdom,Family,87.46,4.7,2025-12-03,Confirmed
19260,Mr. Matthew Stevenson DDS,Mountain View Hotel,Canada,Suite,476.46,2.7,2025-03-29,Confirmed
29006,Erica Miller DDS,City Garden Hotel,Singapore,Deluxe,332.13,2.1,2024-03-24,Completed
23679,Stephen Zhang,Blue Lagoon Hotel,Australia,Deluxe,459.29,2.7,2024-09-17,Completed
11718,Kelly Robinson,Ocean View Hotel,Sri Lanka,Standard,304.36,1.6,2024-01-09,Confirmed
12697,Mark Fuller,Ocean View Hotel,Sri Lanka,Family,439.66,3.4,2024-08-26,Completed
24644,Karina Johnson,Blue Lagoon Hotel,Singapore,Deluxe,285.05,2.9,2026-05-19,Pending
11849,Robert Cummings,Mountain View Hotel,Canada,Suite,303.28,2.2,2024-03-08,Pending
14513,Monique Johnson,Blue Lagoon Hotel,Singapore,Deluxe,170.45,3.0,2026-03-08,Cancelled
27542,Savannah Mcclain,Sunrise Resort,United Kingdom,Deluxe,387.83,1.3,2025-02-12,Cancelled
24004,Lauren King,Royal Beach Resort,Canada,Suite,148.92,3.7,2024-04-12,Cancelled
20624,Lisa Hall,City Garden Hotel,Sri Lanka,Executive,471.57,3.9,2025-06-20,Completed
26471,Christopher Lozano,Grand Palace Hotel,India,Executive,478.82,3.3,2026-02-08,Cancelled
22853,Kevin Wilson,Grand Palace Hotel,United Kingdom,Deluxe,407.98,4.9,2026-08-25,Confirmed
16623,David Farley,Green Valley Resort,Germany,Family,436.67,2.8,2026-08-26,Completed
13436,Kelly Preston,Blue Lagoon Hotel,Canada,Standard,476.9,2.7,2026-01-12,Pending
26774,Savannah Franco,Ocean View Hotel,Canada,Suite,287.14,3.6,2025-02-05,Completed
25540,Brittany Krueger,Sunrise Resort, Sri Lanka,Executive,393.98,3.1,2025-11-25,Cancelled
23513,Tiffany Mccarthy,Mountain View Hotel,Germany,Standard,169.77,2.9,2024-02-10,Confirmed
10143,Jeffrey Tucker,Sunrise Resort,Australia,Executive,188.74,1.5,2026-08-12,Cancelled
16772,Michael Cantu,Mountain View Hotel,Germany,Executive,213.27,4.1,2026-08-06,Pending
29447,Misty Gomez,Blue Lagoon Hotel,India,Standard,227.17,2.8,2024-12-09,Pending
21176,Jason Hall,Green Valley Resort,Canada,Suite,209.61,4.5,2026-08-25,Pending
16993,Peter Bishop,Royal Beach Resort,Singapore,Suite,184.28,1.7,2025-11-29,Completed
26474,Brandon Dillon,Blue Lagoon Hotel,Canada,Deluxe,101.72,2.7,2025-09-01,Confirmed
11648,Stacie Chang DDS,Grand Palace Hotel,Sri Lanka,Executive,458.93,1.6,2026-03-09,Completed
28453,Victoria Henry,Grand Palace Hotel,Singapore,Suite,79.77,1.3,2024-06-18,Cancelled
24942,Michelle Singh,Green Valley Resort,Sri Lanka,Family,431.23,2.2,2025-10-19,Cancelled
24293,Tony Mckinney,Green Valley Resort,Sri Lanka,Standard,251.22,1.0,2024-02-08,Completed
23483,Amy Walker,Green Valley Resort,United Kingdom,Family,452.81,4.9,2024-06-14,Cancelled
27368,Shelley Hodge,City Garden Hotel,United Kingdom,Executive,120.51,3.5,2025-04-30,Confirmed
21602,Shirley Patterson,Mountain View Hotel,Germany,Executive,241.67,2.4,2024-03-10,Pending
11118,Dr. Tracy Peterson,Green Valley Resort,Germany,Executive,234.94,2.2,2024-10-26,Completed
24574,James Roberts,Green Valley Resort,Canada,Deluxe,138.94,4.5,2025-09-27,Completed
11757,Tasha Newton,Blue Lagoon Hotel,Sri Lanka,Suite,240.12,3.5,2025-12-20,Confirmed
10498,Joseph Tucker,Grand Palace Hotel,SINGAPORE,Suite,229.77,2.7,2026-07-15,Pending
